city,lat,lng,iso2
Ban Mae Hia Nai,18.7433,98.9640,TH
Ban Mae Kaluang,19.0778,99.9270,TH
Ban Mai,14.9658,102.0233,TH
Ban Mangkon,13.6138,100.6104,TH
Ban Muang Ngam,7.3536,100.4898,TH
Ban Mueang Na Tai,19.5932,98.9618,TH
Ban Na,12.8270,101.6692,TH
Ban Na Kham,14.0681,101.8125,TH
Ban Na Pa,13.3956,101.0232,TH
Ban Na San,8.7997,99.3635,TH
Ban Na Yang,12.8339,99.9346,TH
Ban Nam Phong,16.7321,102.8033,TH
Ban Pa Lu Ru,6.0874,101.8728,TH
Ban Pak Phun,8.5391,99.9702,TH
Ban Pao,16.3770,101.9751,TH
Ban Pet,16.4379,102.7645,TH
Ban Phai,16.0730,102.7362,TH
Ban Phan Don,17.1290,102.9618,TH
Ban Phe,12.6287,101.4399,TH
Ban Phon Yai,17.1821,104.3316,TH
Ban Phonla Krang,14.9192,102.1095,TH
Ban Phru,6.9480,100.4794,TH
Ban Phue,17.6874,102.4756,TH
Ban Piang Luang,19.6493,98.6352,TH
Ban Plai Bua Phatthana,13.9032,100.3989,TH
Ban Pong,13.8174,99.8830,TH
Ban Rangsit,14.0167,100.7500,TH
Ban Ratchakrut,9.7571,98.5915,TH
Ban Rawai,7.7707,98.3185,TH
Ban Sai Ma Tai,13.8444,100.4829,TH
Ban San,18.0951,98.6615,TH
Ban Song,8.6603,99.3768,TH
Ban Suan,13.3616,100.9795,TH
Ban Tai,17.4333,103.4051,TH
Ban Talat Ko Ta Ba Ru,6.4585,101.3543,TH
Ban Talat Rangsit,13.9870,100.6095,TH
Ban Tat,17.2791,102.8022,TH
Ban Tha Kham,9.1059,99.2326,TH
Ban Tha Luang Lang,12.6376,102.0884,TH
Ban Tha Pha,13.8437,99.8681,TH
Ban Tha Phra,16.3298,102.7998,TH
Ban Tham,19.0727,100.0698,TH
Ban Thum,16.4523,102.7225,TH
Ban Thung Khao Phuang,19.5342,98.9621,TH
Ban Thung Tam Sao,6.9581,100.3207,TH
Ban Tom Klang,19.1961,99.8378,TH
Ban Wang Kalang,15.1436,98.4498,TH
Ban Wiang Phan,20.4034,99.8856,TH
Bang Ban,14.3739,100.4853,TH
Bang Bua Thong,13.9099,100.4263,TH
Bang Khla,13.7268,101.2105,TH
Bang Kruai,13.8042,100.4755,TH
Bang Len,14.0219,100.1719,TH
Bang Mun Nak,16.0278,100.3792,TH
Bang Pa-in,14.2200,100.5813,TH
Bang Phae,13.6983,99.9068,TH
Bang Racham,14.8864,100.3235,TH
Bang Sai,14.3347,100.3037,TH
Bang Sao Thong,13.5812,100.7957,TH
Bangkok,13.7500,100.5167,TH
Betong,5.7731,101.0725,TH
Bo Phloi,14.3253,99.5147,TH
Borabue,16.0370,103.1231,TH
Bua Chet,14.5326,103.9301,TH
Bua Yai,15.5858,102.4337,TH
Bueng Kan,18.3669,103.6552,TH
Bueng Khong Long,17.9684,104.0484,TH
Buri Ram,14.9942,103.1022,TH
Cha-am,12.7992,99.9683,TH
Chachoengsao,13.6903,101.0703,TH
Chai Nat,15.1872,100.1283,TH
Chai Prakan,19.7322,99.1403,TH
Chaiya,9.3778,99.2728,TH
Chaiyaphum,15.8056,102.0311,TH
Chaiyo,14.6666,100.4702,TH
Chanthaburi,12.6086,102.1039,TH
Charoen Sin,17.5837,103.5422,TH
Chiang Kham,19.5223,100.3034,TH
Chiang Klang,19.2939,100.8617,TH
Chiang Mai,18.7889,98.9833,TH
Chiang Rai,19.9094,99.8275,TH
Chok Chai,14.7284,102.1652,TH
Chom Thong,18.4180,98.6758,TH
Chon Buri,13.3611,100.9850,TH
Chonnabot,16.0840,102.6193,TH
Chum Phae,16.5431,102.1104,TH
Chumphon,10.4939,99.1800,TH
Chumsaeng,15.8980,100.3110,TH
Damnoen Saduak,13.5183,99.9547,TH
Dan Khun Thot,15.2099,101.7667,TH
Den Chai,17.9835,100.0519,TH
Det Udom,14.9060,105.0784,TH
Dok Kham Tai,19.1612,99.9946,TH
Don Sak,9.3169,99.6944,TH
Fao Rai,18.0175,103.3057,TH
Hang Dong,18.6886,98.9193,TH
Hat Yai,7.0167,100.4667,TH
Hua Hin,12.5686,99.9578,TH
Huai Mek,16.6001,103.2264,TH
Huai Yot,7.7892,99.6329,TH
In Buri,15.0054,100.3264,TH
Kae Dam,16.0233,103.3862,TH
Kaeng Khoi,14.5864,100.9967,TH
Kaeng Khro,16.1083,102.2576,TH
Kalasin,16.4333,103.5000,TH
Kamalasai,16.3383,103.5756,TH
Kamphaeng Phet,16.4811,99.5222,TH
Kanchanaburi,14.0194,99.5311,TH
Kanchanadit,9.1653,99.4706,TH
Kantang,7.4067,99.5150,TH
Kantharalak,14.6536,104.6278,TH
Kao Liao,15.8506,100.0792,TH
Kaset Wisai,15.6556,103.5836,TH
Kathu,7.9112,98.3475,TH
Kham Sakae Saeng,15.3322,102.1728,TH
Khanu Woralaksaburi,16.0740,99.8574,TH
Khao Yoi,13.2403,99.8254,TH
Khlong Luang,14.0649,100.6447,TH
Khlung,12.4547,102.2214,TH
Khok Samrong,15.0691,100.7234,TH
Khon Buri,14.5686,102.1564,TH
Khon Kaen,16.4297,102.8297,TH
Klaeng,12.7778,101.6483,TH
Ko Pha-Ngan,9.7176,99.9949,TH
Ko Samui,9.5157,99.9436,TH
Kosum Phisai,16.2430,103.0627,TH
Krabi,8.0592,98.9189,TH
Kranuan,16.7081,103.0811,TH
Krathum Baen,13.6519,100.2572,TH
Kuchinarai,16.5318,104.0440,TH
Kui Buri,12.0702,99.8667,TH
Kumphawapi,17.1151,103.0186,TH
Kut Bak,17.0857,103.8204,TH
Kut Chap,17.4262,102.5646,TH
Lam Luk Ka,13.9297,100.7375,TH
Lampang,18.3000,99.5000,TH
Lamphun,18.5865,99.0121,TH
Lang Suan,9.9519,99.0813,TH
Lat Yao,15.7543,99.7808,TH
Loei,17.4853,101.7307,TH
Lom Kao,16.8847,101.2336,TH
Lom Sak,16.7775,101.2468,TH
Lop Buri,14.8000,100.6269,TH
Mae Ai,20.0296,99.2847,TH
Mae Chai,19.3453,99.8138,TH
Mae Hong Son,19.3011,97.9700,TH
Mae Rim,18.9163,98.9605,TH
Mae Sai,20.4266,99.8841,TH
Mae Sot,16.7101,98.5707,TH
Maha Sarakham,16.1772,103.3008,TH
Moeiwadi,16.3894,104.1572,TH
Muban Saeng Bua Thong,13.9424,100.3913,TH
Mukdahan,16.5431,104.7228,TH
Na Duang,17.4743,101.9800,TH
Na Klang,17.3043,102.1964,TH
Na Wa,17.4897,104.1006,TH
Nakhon Chai Si,13.8005,100.1869,TH
Nakhon Luang,14.4701,100.6135,TH
Nakhon Nayok,14.2031,101.2150,TH
Nakhon Pathom,13.8194,100.0581,TH
Nakhon Phanom,17.4069,104.7808,TH
Nakhon Ratchasima,14.9736,102.0831,TH
Nakhon Sawan,15.7133,100.1353,TH
Nakhon Si Thammarat,8.4363,99.9630,TH
Nakhon Thai,17.1011,100.8296,TH
Nam Som,17.7703,102.1894,TH
Nan,18.7893,100.7766,TH
Nang Rong,14.6363,102.7746,TH
Narathiwat,6.4264,101.8231,TH
Nikhom Kham Soi,16.3749,104.5551,TH
Non Sang,16.8699,102.5640,TH
Non Sila,15.9617,102.6911,TH
Non Sung,15.1788,102.2514,TH
Nong Bua,15.8647,100.5858,TH
Nong Bua Lamphu,17.2042,102.4444,TH
Nong Chik,6.8436,101.1781,TH
Nong Khae,14.3406,100.8673,TH
Nong Khai,17.8842,102.7467,TH
Nong Ki,14.6867,102.5325,TH
Nong Kung Si,16.6500,103.3000,TH
Nong Muang,15.2348,100.6524,TH
Nong Na Kham,16.8020,102.3404,TH
Nong Phai,15.9972,101.0652,TH
Nong Song Hong,15.7359,102.7909,TH
Nong Wua So,17.1625,102.5728,TH
Nonthaburi,13.8667,100.5167,TH
Pa Daet,19.5050,99.9925,TH
Pa Sang,18.5177,98.9394,TH
Pak Chong,14.6796,101.3976,TH
Pak Kret,13.9125,100.4978,TH
Pak Phanang,8.3538,100.2023,TH
Pak Thong Chai,14.7302,102.0263,TH
Pathum Thani,13.9841,100.5512,TH
Pattani,6.8664,101.2508,TH
Phachi,14.4453,100.7367,TH
Phai Sali,15.6000,100.6494,TH
Phak Hai,14.4626,100.3667,TH
Phan Thong,13.4681,101.0953,TH
Phanat Nikhom,13.4458,101.1844,TH
Phangnga,8.4644,98.5317,TH
Phanna Nikhom,17.3456,103.8478,TH
Phanom,8.8584,98.8122,TH
Phanom Sarakham,13.7437,101.3523,TH
Phanom Thuan,14.1315,99.7029,TH
Phatthalung,7.6178,100.0778,TH
Phatthaya,12.9496,100.8930,TH
Phayakkhaphum Phisai,15.5183,103.1921,TH
Phayao,19.1652,99.9036,TH
Phayuha Khiri,15.4557,100.1351,TH
Phetchabun,16.4169,101.1533,TH
Phetchaburi,13.1119,99.9458,TH
Phibun Mangsahan,15.2482,105.2296,TH
Phichit,16.4431,100.3467,TH
Phimai,15.2167,102.5000,TH
Phitsanulok,16.8158,100.2636,TH
Phon,15.8160,102.5998,TH
Phon Charoen,18.0250,103.7060,TH
Photharam,13.6918,99.8531,TH
Phra Nakhon Si Ayutthaya,14.3594,100.5761,TH
Phra Phutthabat,14.7212,100.8047,TH
Phra Pradaeng,13.6590,100.5329,TH
Phra Samut Chedi,13.5934,100.5801,TH
Phrae,18.1436,100.1417,TH
Phrai Bueng,14.7490,104.3574,TH
Phu Khiao,16.3682,102.1344,TH
Phu Kradueng,16.8842,101.8847,TH
Phuket,7.8881,98.3975,TH
Pluak Daeng,12.9728,101.2143,TH
Pong,19.1494,100.2753,TH
Pong Nam Ron,12.9058,102.2622,TH
Prachin Buri,14.0567,101.3739,TH
Prachuap Khiri Khan,11.8067,99.7956,TH
Prakhon Chai,14.6058,103.1208,TH
Pran Buri,12.3939,99.9159,TH
Prathai,15.5341,102.7175,TH
Pua,19.1799,100.9089,TH
Pueai Noi,15.8707,102.9064,TH
Ra-ngae,6.2942,101.7238,TH
Ranong,9.9619,98.6389,TH
Ratchaburi,13.5367,99.8169,TH
Rattaphum,7.1412,100.2905,TH
Rayong,12.6742,101.2789,TH
Roi Et,16.0533,103.6513,TH
Ron Phibun,8.1722,99.8533,TH
Rong Kham,16.2710,103.7474,TH
Rong Kwang,18.3392,100.3172,TH
Sa Bot,15.2084,100.8340,TH
Sa Kaeo,13.8206,102.0589,TH
Sadao,6.6386,100.4240,TH
Sai Buri,6.7012,101.6181,TH
Sai Mai,13.8882,100.4620,TH
Sakon Nakhon,17.1564,104.1456,TH
Salaya,13.8023,100.3208,TH
Sam Ko,14.6013,100.2602,TH
Sam Phran,13.7270,100.2153,TH
Sam Sung,16.5415,103.0796,TH
Samrong,13.6421,100.6039,TH
Samut Prakan,13.6004,100.5964,TH
Samut Sakhon,13.5486,100.2775,TH
Samut Songkhram,13.4097,100.0017,TH
San Kamphaeng,18.7500,99.1167,TH
Sanom,15.1988,103.7567,TH
Saraburi,14.5286,100.9114,TH
Sattahip,12.6636,100.9036,TH
Satuek,15.3008,103.3013,TH
Satun,6.6147,100.0681,TH
Sawang Daen Din,17.4750,103.4569,TH
Sawang Wirawong,15.2417,105.0922,TH
Sawankhalok,17.3099,99.8263,TH
Si Chiang Mai,17.9564,102.5867,TH
Si Prachan,14.6204,100.1444,TH
Si Racha,13.1744,100.9306,TH
Si Sa Ket,15.1072,104.3291,TH
Si Satchanalai,17.4155,99.8152,TH
Si Wilai,18.1865,103.7408,TH
Sichon,9.0072,99.9018,TH
Sikhio,14.8764,101.7202,TH
Sing Buri,14.8911,100.4031,TH
Singhanakhon,7.2389,100.5506,TH
Soeng Sang,14.4242,102.4584,TH
Song Phi Nong,14.2306,100.0389,TH
Songkhla,7.2061,100.5967,TH
Su-ngai Kolok,6.0297,101.9668,TH
Sukhothai,17.0142,99.8219,TH
Sung Noen,14.8992,101.8208,TH
Suphan Buri,14.4675,100.1169,TH
Surat Thani,9.1397,99.3306,TH
Surin,14.8864,103.4932,TH
Suwannaphum,15.6078,103.8000,TH
Tak,16.8711,99.1250,TH
Tak Bai,6.2592,102.0530,TH
Takhli,15.2667,100.3500,TH
Takua Pa,8.8658,98.3413,TH
Taphan Hin,16.2108,100.4188,TH
Tha Bo,17.8494,102.5858,TH
Tha Chang,9.2674,99.1922,TH
Tha Luang,15.0697,101.1182,TH
Tha Mai,12.6196,102.0112,TH
Tha Maka,13.9203,99.7667,TH
Tha Muang,13.9611,99.6411,TH
Tha Ruea,14.5596,100.7226,TH
Tha Wang Pha,19.0945,100.8097,TH
Tha Yang,12.9658,99.8924,TH
Thap Khlo,16.1600,100.5967,TH
Thap Than,15.4570,99.8961,TH
That Phanom,16.9364,104.7103,TH
Thoen,17.6100,99.2234,TH
Thung Fon,17.4722,103.2626,TH
Thung Sai,16.2955,99.8089,TH
Thung Saliam,17.3240,99.5671,TH
Thung Song,8.1669,99.6745,TH
Thung Yai,8.3132,99.3631,TH
Trang,7.5561,99.6114,TH
Trat,12.2417,102.5125,TH
U Thong,14.3761,99.8922,TH
Ubon Ratchathani,15.2281,104.8594,TH
Udon Thani,17.4253,102.7902,TH
Uthai,14.3680,100.6713,TH
Uthai Thani,15.3800,100.0250,TH
Uthumphon Phisai,15.0970,104.1643,TH
Uttaradit,17.6256,100.0942,TH
Waeng Yai,15.9624,102.5419,TH
Wang Nam Yen,13.5004,102.1806,TH
Wang Saphung,17.2995,101.7624,TH
Wang Sombun,13.3515,102.1833,TH
Wanon Niwat,17.6358,103.7549,TH
Warin Chamrap,15.2008,104.8612,TH
Wiang Sa,8.6358,99.3667,TH
Wichian Buri,15.6565,101.1072,TH
Wiset Chaichan,14.5890,100.3482,TH
Yala,6.5397,101.2811,TH
Yang Talat,16.3997,103.3678,TH
Yaring,6.8680,101.3587,TH
Yasothon,15.7883,104.1506,TH
Abdurahmoni Jomí,37.9794,68.6890,TJ
Bokhtar,37.8364,68.7803,TJ
Chkalov,40.2386,69.6967,TJ
Dushanbe,38.5731,68.7864,TJ
Hisor,38.5264,68.5381,TJ
Isfara,40.1167,70.6333,TJ
Ishqoshim,36.7272,71.6117,TJ
Istaravshan,39.9108,69.0064,TJ
Khorugh,37.4917,71.5575,TJ
Khŭjand,40.2833,69.6167,TJ
Konibodom,40.2833,70.4167,TJ
Kŭlob,37.9119,69.7808,TJ
Norak,38.3883,69.3250,TJ
Panjakent,39.5031,67.6150,TJ
Shahriston,39.7667,68.8167,TJ
Tursunzoda,38.5108,68.2303,TJ
Vahdat,38.5531,69.0197,TJ
Aileu,-8.7281,125.5664,TL
Ainaro,-8.9833,125.5000,TL
Baucau,-8.4667,126.4500,TL
Dili,-8.5586,125.5736,TL
Gleno,-8.7239,125.4361,TL
Liquiçá,-8.5935,125.3273,TL
Lospalos,-8.5167,127.0333,TL
Maliana,-8.9917,125.2197,TL
Manatuto,-8.5167,126.0167,TL
Pante Macassar,-9.2000,124.3833,TL
Same,-9.0000,125.6500,TL
Suai,-9.3129,125.2565,TL
Viqueque,-8.8500,126.3667,TL
Abadan,38.0517,58.2100,TM
Änew,37.8875,58.5160,TM
Ashgabat,37.9500,58.3833,TM
Atamyrat,37.8167,65.2000,TM
Balkanabat,39.5119,54.3650,TM
Çeleken,39.4362,53.1226,TM
Darganata,40.4833,62.1667,TM
Daşoguz,41.8167,59.9831,TM
Garabogaz,41.5397,52.5700,TM
Gazojak,41.1833,61.4000,TM
Halaç,38.0686,64.8811,TM
Hazar,39.4000,53.1167,TM
Kaka,37.3503,59.6000,TM
Köneürgench,42.3167,59.1586,TM
Magtymguly,38.4333,56.2833,TM
Mary,37.6000,61.8333,TM
Sarahs,36.5167,61.2167,TM
Serdar,38.9764,56.2758,TM
Serhetabat,35.2833,62.3500,TM
Seydi,39.4817,62.9136,TM
Tagta,41.6500,59.9000,TM
Tejen,37.3786,60.4960,TM
Türkmenabat,39.1000,63.5667,TM
Türkmenbaşy,40.0230,52.9697,TM
Agareb,34.7414,10.5280,TN
Aïne Draham,36.7833,8.7000,TN
Akouda,35.8712,10.5712,TN
Ariana,36.8625,10.1956,TN
Béja,36.7256,9.1817,TN
Bekalta,35.6200,11.0000,TN
Ben Arous,36.7531,10.2189,TN
Ben Gardane,33.1389,11.2167,TN
Bizerte,37.2744,9.8739,TN
Bou Salem,36.6111,8.9698,TN
Chebba,35.2372,11.1150,TN
Dahmani,35.9424,8.8284,TN
Dar Chabanne,36.4700,10.7500,TN
Degache,33.9858,8.2203,TN
Dehiba,32.0110,10.7028,TN
Djemmal,35.6400,10.7600,TN
Douz,33.4572,9.0258,TN
El Alia,37.1667,10.0333,TN
El Hamma,33.8864,9.7951,TN
El Jem,35.3000,10.7167,TN
El Kef,36.1667,8.7000,TN
El Maknassi,34.6042,9.6056,TN
El Metline,37.2454,10.0498,TN
Ez Zahra,36.7439,10.3083,TN
Feriana,34.9431,8.5625,TN
Fouchana,36.6987,10.1693,TN
Gabès,33.8814,10.0983,TN
Gafsa,34.4167,8.7833,TN
Ghardimaou,36.4503,8.4397,TN
Ghomrassen,33.0592,10.3400,TN
Hammam Sousse,35.8589,10.5939,TN
Hammam-Lif,36.7308,10.3275,TN
Hammamet,36.4167,10.6000,TN
Harqalah,36.0333,10.5000,TN
Houmt Souk,33.8667,10.8500,TN
Jemna,33.5700,9.0100,TN
Jendouba,36.5011,8.7803,TN
Kairouan,35.6833,10.1000,TN
Kasserine,35.1667,8.8333,TN
Kebili,33.7050,8.9650,TN
Kélibia,36.8475,11.0939,TN
Khunays,35.7122,10.8167,TN
Korba,36.5667,10.8667,TN
La Marsa,36.8764,10.3253,TN
Le Bardo,36.8092,10.1406,TN
Le Kram,36.8333,10.3167,TN
Mahdia,35.5047,11.0622,TN
Maktar,35.8500,9.2000,TN
Manouba,36.8000,10.1000,TN
Mateur,37.0400,9.6650,TN
Medenine,33.3547,10.5053,TN
Mégrine,36.7687,10.2332,TN
Menzel Bourguiba,37.1500,9.7833,TN
Menzel Temime,36.7833,10.9833,TN
Métouia,33.9600,10.0000,TN
Monastir,35.7780,10.8262,TN
Msaken,35.7333,10.5833,TN
Nabeul,36.4514,10.7361,TN
Nefta,33.8722,7.8816,TN
Ouardenine,35.7200,10.6700,TN
Radès,36.7667,10.2833,TN
Rass el Djebel,37.2150,10.1200,TN
Rhar el Melah,37.1667,10.1833,TN
Rhennouch,33.9397,10.0650,TN
Sakiet ez Zit,34.8000,10.7700,TN
Sbeitla,35.2297,9.1294,TN
Sbiba,35.5433,9.0736,TN
Seïada,35.6700,10.9000,TN
Sejenane,37.0564,9.2382,TN
Sfax,34.7400,10.7600,TN
Sidi Bou Saïd,36.8698,10.3410,TN
Sidi Bouzid,35.0381,9.4858,TN
Siliana,36.0819,9.3747,TN
Skhira,34.3006,10.0708,TN
Sousse,35.8333,10.6333,TN
Tabarka,36.9550,8.7550,TN
Tataouine,32.9333,10.4500,TN
Tebourba,36.8295,9.8411,TN
Thala,35.5667,8.6667,TN
Thelepte,34.9758,8.5939,TN
Tozeur,33.9197,8.1336,TN
Tunis,36.8008,10.1800,TN
Wadhraf,33.9851,9.9699,TN
Zaghouan,36.4028,10.1433,TN
Zaouiet Sousse,35.7887,10.6274,TN
Zarat,33.6679,10.3505,TN
Zarzis,33.5000,11.1167,TN
Neiafu,-18.6496,-173.9833,TO
Nuku‘alofa,-21.1347,-175.2083,TO
Adana,37.0000,35.3250,TR
Adıyaman,37.7644,38.2763,TR
Afyonkarahisar,38.7581,30.5386,TR
Ağrı,39.7225,43.0544,TR
Akçakale,36.7108,38.9478,TR
Aksaray,38.3686,34.0297,TR
Akyaka,40.7397,43.6253,TR
Alanya,36.5436,31.9997,TR
Aliağa,38.7998,26.9720,TR
Amasya,40.6500,35.8333,TR
Ankara,39.9300,32.8500,TR
Antalya,36.9081,30.6956,TR
Ardahan,41.1167,42.7000,TR
Ardanuç,41.1233,42.0647,TR
Arhavi,41.3531,41.3100,TR
Artvin,41.1822,41.8194,TR
Ayancık,41.9500,34.5833,TR
Aydın,37.8481,27.8453,TR
Aydıncık,36.1667,33.3500,TR
Ayvacık,39.6011,26.4047,TR
Bafra,41.5682,35.9069,TR
Balıkesir,39.6511,27.8842,TR
Bandırma,40.3542,27.9725,TR
Bartın,41.6344,32.3375,TR
Batman,37.8833,41.1333,TR
Bayat,40.6460,34.2610,TR
Bayburt,40.2546,40.2260,TR
Bayındır,38.2192,27.6481,TR
Belen,36.4917,36.1917,TR
Bergama,39.1228,27.1783,TR
Beydağ,38.0869,28.2089,TR
Beypazarı,40.1703,31.9211,TR
Bilecik,40.1431,29.9792,TR
Bingöl,38.8861,40.5017,TR
Bitlis,38.4000,42.1167,TR
Bolu,40.7333,31.6000,TR
Bor,37.8833,34.5667,TR
Bucak,37.4592,30.5950,TR
Burdur,37.7167,30.2833,TR
Bursa,40.1833,29.0667,TR
Çaldıran,39.1419,43.9139,TR
Çanakkale,40.1500,26.4000,TR
Çankırı,40.6000,33.6167,TR
Çayırova,40.8265,29.3745,TR
Çeşme,38.3200,26.3053,TR
Ceylanpınar,36.9194,39.9050,TR
Çiçekdağı,39.6036,34.4158,TR
Cizre,37.3250,42.1958,TR
Çınar,37.7256,40.4147,TR
Çıralı,36.4073,30.4786,TR
Çorlu,41.1597,27.8028,TR
Çorum,40.5489,34.9533,TR
Çüngüş,38.2122,39.2884,TR
Denizli,37.7731,29.0878,TR
Derik,37.3644,40.2689,TR
Dikili,39.0710,26.8902,TR
Divriği,39.3667,38.1167,TR
Diyarbakır,37.9108,40.2367,TR
Doğubayazıt,39.5500,44.0833,TR
Düzce,40.8417,31.1583,TR
Eceabat,40.1842,26.3575,TR
Edirne,41.6781,26.5594,TR
Elazığ,38.6667,39.2167,TR
Emirdağ,39.0197,31.1500,TR
Ereğli,41.2583,31.4250,TR
Ereğli,37.5058,34.0517,TR
Erfelek,41.8793,34.9184,TR
Erzin,36.9539,36.2022,TR
Erzincan,39.7464,39.4914,TR
Erzurum,39.9097,41.2756,TR
Eskişehir,39.7767,30.5206,TR
Eynesil,41.0500,39.1333,TR
Fethiye,36.6206,29.1142,TR
Finike,36.3000,30.1500,TR
Fındıklı,41.1333,41.0167,TR
Gaziantep,37.0667,37.3833,TR
Giresun,40.9000,38.4167,TR
Gökçebey,41.3133,32.1497,TR
Gölcük,40.6667,29.8333,TR
Gümüşhane,40.4597,39.4778,TR
Gürpınar,38.3269,43.4133,TR
Hakkari,37.5744,43.7408,TR
Hasköy,38.6864,41.6936,TR
Hassa,36.8000,36.5300,TR
Hatay,36.2000,36.1500,TR
Havran,39.5583,27.0983,TR
Haymana,39.4311,32.4956,TR
Iğdır,39.9167,44.0333,TR
İnegöl,40.0806,29.5097,TR
İpsala,40.9181,26.3831,TR
İskenderun,36.5804,36.1700,TR
İslahiye,37.0264,36.6322,TR
Isparta,37.7667,30.5500,TR
Istanbul,41.0100,28.9603,TR
İzmir,38.4127,27.1384,TR
Kadirli,37.3739,36.0961,TR
Kahramanmaraş,37.5875,36.9453,TR
Kapaklı,41.3333,27.9667,TR
Karabük,41.2000,32.6333,TR
Karaman,37.1833,33.2167,TR
Karatepe,40.6883,30.0144,TR
Karkamış,36.8345,37.9983,TR
Kars,40.6069,43.0931,TR
Kaş,36.2018,29.6377,TR
Kastamonu,41.3833,33.7833,TR
Kayseri,38.7333,35.4833,TR
Kemalpaşa,38.4261,27.4172,TR
Kemer,36.6000,30.5500,TR
Kilimli,41.4833,31.8333,TR
Kilis,36.7167,37.1167,TR
Kınık,39.0872,27.3833,TR
Kırıkkale,39.8417,33.5139,TR
Kırklareli,41.7347,27.2253,TR
Kırşehir,39.1450,34.1608,TR
Kızıltepe,37.1939,40.5861,TR
Kocaeli,40.7656,29.9406,TR
Konya,37.8714,32.4847,TR
Körfez,40.7706,29.7661,TR
Kozan,37.4507,35.8123,TR
Kozlu,41.4333,31.7500,TR
Kulu,39.0901,33.0807,TR
Kuşadası,37.8586,27.2594,TR
Kütahya,39.4242,29.9833,TR
Lice,38.4549,40.6519,TR
Lüleburgaz,41.4056,27.3569,TR
Maçka,40.8186,39.6136,TR
Malatya,38.3554,38.3337,TR
Manisa,38.6131,27.4258,TR
Mardin,37.3167,40.7378,TR
Marmara Ereğlisi,40.9697,27.9553,TR
Marmaris,36.8564,28.2711,TR
Menderes,38.2540,27.1340,TR
Menemen,38.6000,27.0667,TR
Mersin,36.8000,34.6167,TR
Muğla,37.2167,28.3667,TR
Muş,38.7333,41.4911,TR
Mut,36.6458,33.4375,TR
Nallıhan,40.1859,31.3508,TR
Nazilli,37.9125,28.3206,TR
Nevşehir,38.6250,34.7122,TR
Niğde,37.9667,34.6792,TR
Nizip,37.0104,37.7985,TR
Nusaybin,37.0833,41.2167,TR
Ödemiş,38.2311,27.9719,TR
Of,40.9450,40.2644,TR
Ordu,40.9833,37.8833,TR
Osmaniye,37.0750,36.2500,TR
Ovacık,39.3586,39.2164,TR
Patnos,39.2358,42.8686,TR
Pazar,40.2759,36.2832,TR
Pınarbaşı,38.7220,36.3910,TR
Polatlı,39.5842,32.1472,TR
Reyhanlı,36.2692,36.5672,TR
Rize,41.0167,40.5167,TR
Sakarya,40.7778,30.4028,TR
Salihli,38.4811,28.1392,TR
Samandağ,36.0850,35.9806,TR
Samsun,41.2867,36.3300,TR
Şanlıurfa,37.1583,38.7917,TR
Sarıkaya,39.4936,35.3769,TR
Seferhisar,38.1975,26.8388,TR
Selçuk,37.9500,27.3667,TR
Siirt,37.8417,41.9458,TR
Sinop,42.0267,35.1511,TR
Sivas,39.7500,37.0167,TR
Şırnak,37.5164,42.4611,TR
Söke,37.7512,27.4103,TR
Soma,39.1833,27.6056,TR
Sultandağı,38.5333,31.2333,TR
Sultanhanı,38.2481,33.5465,TR
Talas,38.6833,35.5667,TR
Tarsus,36.9167,34.9000,TR
Tatvan,38.5066,42.2816,TR
Tekirdağ,40.9833,27.5167,TR
Tire,38.0833,27.7333,TR
Tokat,40.3097,36.5542,TR
Toprakkale,37.0639,36.1469,TR
Torbalı,38.1619,27.3583,TR
Trabzon,41.0050,39.7225,TR
Tunceli,39.1061,39.5481,TR
Turgutlu,38.5000,27.7000,TR
Ulubey,38.4216,29.2895,TR
Ünye,41.1271,37.2882,TR
Urla,38.3222,26.7647,TR
Uşak,38.6833,29.4000,TR
Uzunköprü,41.2669,26.6875,TR
Van,38.5019,43.4167,TR
Viranşehir,37.2306,39.7653,TR
Yakacık,36.7500,36.2167,TR
Yalova,40.6556,29.2750,TR
Yatağan,37.3425,28.1393,TR
Yayladağı,35.9025,36.0603,TR
Yenice,41.2000,32.3333,TR
Yeniceoba,38.8708,32.7919,TR
Yozgat,39.8208,34.8083,TR
Zonguldak,41.4304,31.7800,TR
Aranguez,10.6472,-61.4461,TT
Arima,10.6374,-61.2823,TT
Chaguanas,10.5144,-61.4075,TT
Couva,10.4167,-61.4500,TT
Debe,10.2000,-61.4500,TT
Diego Martin,10.7167,-61.5667,TT
Laventille,10.6500,-61.4833,TT
Point Fortin,10.1741,-61.6841,TT
Port of Spain,10.6667,-61.5167,TT
Princes Town,10.2667,-61.3833,TT
Rio Claro,10.3059,-61.1756,TT
Saint Joseph,10.6500,-61.4167,TT
San Fernando,10.2833,-61.4667,TT
San Juan,10.6500,-61.4500,TT
Sangre Grande,10.5667,-61.1333,TT
Scarborough,11.1811,-60.7333,TT
Siparia,10.1333,-61.5000,TT
Tunapuna,10.6333,-61.3833,TT
Funafuti,-8.5167,179.2167,TV
Bade,24.9575,121.2989,TW
Banqiao,25.0143,121.4672,TW
Beigang,23.5667,120.3000,TW
Changhua,24.0667,120.5333,TW
Chiayi,23.4800,120.4497,TW
Douliu,23.7075,120.5439,TW
Ershui,23.8167,120.6167,TW
Hsinchu,24.8047,120.9714,TW
